url,category,title,description,image,course,cuisine,diet,prepTime,cookTime,totalTime,servings,calories,author,instructions,notes,ingredientsItem,ingredientsAmount,ingredientsUnit,cool,marinate,marinatingTime,restTime,restProof,coolingTime,refrigerate,restingTime,overnight,letCool,3Hours,coolTime,chillTime,marinateTime,highCooking,measuring,coolDown,simmeringTime,chill,refrigerationTime,marinade,restTime40,marinating,assemble,marinateOptional,cost,rest,freeze
https://healthyfitnessmeals.com/pumpkin-pie-protein-shake/,drinks,Pumpkin Pie Protein Shake,"A pumpkin pie flavored protein shake that’s rich, creamy and delicious!","https://healthyfitnessmeals.com/wp-content/uploads/2018/06/instagram-In-Stream_Square___pumpkin-pie-protein-shake-300x300.jpg 300w, https://healthyfitnessmeals.com/wp-content/uploads/2018/06/instagram-In-Stream_Square___pumpkin-pie-protein-shake-150x150.jpg 150w, https://healthyfitnessmeals.com/wp-content/uploads/2018/06/instagram-In-Stream_Square___pumpkin-pie-protein-shake-768x768.jpg 768w, https://healthyfitnessmeals.com/wp-content/uploads/2018/06/instagram-In-Stream_Square___pumpkin-pie-protein-shake-360x360.jpg 360w, https://healthyfitnessmeals.com/wp-content/uploads/2018/06/instagram-In-Stream_Square___pumpkin-pie-protein-shake-720x720.jpg 720w, https://healthyfitnessmeals.com/wp-content/uploads/2018/06/instagram-In-Stream_Square___pumpkin-pie-protein-shake-500x500.jpg 500w, https://healthyfitnessmeals.com/wp-content/uploads/2018/06/instagram-In-Stream_Square___pumpkin-pie-protein-shake.jpg 1000w","breakfast, dessert, drinks",american,low fat,5 minutes,10 minutes,15 minutes,2,216.0,rena,"Place the pumpkin puree, banana, Greek yogurt, pumpkin pie spice, protein powder and almond milk in a blender.Blend until smooth.Pour into a glass and serve, topped with whipped cream and pumpkin pie spice if desired.","
Ideally, opt for a good quality protein powder that is minimally processed, doesn’t have a lots of added sugar.
Use unsweetened almond milk, it’s low in calories and high in vitamins and minerals, it also gives a good consistency.
If you find your smoothie to be too sweet, add a splash of lemon juice.
Natural sweeteners like honey and pure maple syrup are great for upping the sweetness.
The riper the banana, the sweeter the smoothie!
","[' canned pumpkin puree', 'medium banana', 'vanilla greek yogurt', 'pumpkin pie spice', 'whey protein', 'almond milk', 'optional garnish: light whipped cream and pumpkin pie spice']","['1/2', '1', '1', '¼ ', '1', '¼  ', '1']","['cup', 'cup', 'teaspoon ', 'scoop', 'cup', 'units', 'units']",,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://healthyfitnessmeals.com/coconut-cream-pie-overnight-oats/,breakfast,Coconut Cream Pie Overnight Oats,"Creamy and delicious Coconut Cream Pie Overnight Oats taste just like dessert, but are a healthy, wholesome breakfast to make in just about 5 minutes and enjoy the next day!","https://healthyfitnessmeals.com/wp-content/uploads/2022/09/Coconut-cream-pie-overnight-oats-5-300x300.jpg 300w, https://healthyfitnessmeals.com/wp-content/uploads/2022/09/Coconut-cream-pie-overnight-oats-5-1024x1024.jpg 1024w, https://healthyfitnessmeals.com/wp-content/uploads/2022/09/Coconut-cream-pie-overnight-oats-5-150x150.jpg 150w, https://healthyfitnessmeals.com/wp-content/uploads/2022/09/Coconut-cream-pie-overnight-oats-5-768x768.jpg 768w, https://healthyfitnessmeals.com/wp-content/uploads/2022/09/Coconut-cream-pie-overnight-oats-5-360x360.jpg 360w, https://healthyfitnessmeals.com/wp-content/uploads/2022/09/Coconut-cream-pie-overnight-oats-5-500x500.jpg 500w, https://healthyfitnessmeals.com/wp-content/uploads/2022/09/Coconut-cream-pie-overnight-oats-5.jpg 1200w",breakfast,american,"gluten free, vegetarian",5 minutes,0 minutes,8 hours 5 minutes,4,391.0,rena,"In a medium bowl, thoroughly combine all of the oatmeal ingredients.Cover and refrigerate for at least 2 hours or overnight.Once the oats are ready, divide into 4 glasses or jars, add desired toppings, and serve.","
Store the leftovers in the refrigerator for up to four days.
We do not recommend quick oats for this recipe.
Can be made vegan by using maple syrup or another sweetener instead of honey.
","['old-fashioned rolled oats', 'desiccated coconut', 'chia seeds', 'can coconut milk', 'honey', 'vanilla extract', 'coconut yogurt', 'optional toppings: coconut flakes or fresh coconut chunks']","['1 1/2', '1', '2', '1 ', '1/4', '1', '1', '1']","['cups', 'cup', 'tbsp', '15 oz', 'cup', 'tsp', 'cup', 'units']",,,,,,,,,,,,,,,,,,,,8 hours,,,,,,,,
https://healthyfitnessmeals.com/easy-keto-pancakes/,breakfast,Easy Fluffy Keto Pancakes,Fluffy keto pancakes made using both almond and coconut flour. Easy to make and so delicious.,"https://healthyfitnessmeals.com/wp-content/uploads/2018/10/instagram-In-Stream_Square___Keto_Pancakes_0001-300x300.jpg 300w, https://healthyfitnessmeals.com/wp-content/uploads/2018/10/instagram-In-Stream_Square___Keto_Pancakes_0001-150x150.jpg 150w, https://healthyfitnessmeals.com/wp-content/uploads/2018/10/instagram-In-Stream_Square___Keto_Pancakes_0001-768x768.jpg 768w, https://healthyfitnessmeals.com/wp-content/uploads/2018/10/instagram-In-Stream_Square___Keto_Pancakes_0001-360x360.jpg 360w, https://healthyfitnessmeals.com/wp-content/uploads/2018/10/instagram-In-Stream_Square___Keto_Pancakes_0001-720x720.jpg 720w, https://healthyfitnessmeals.com/wp-content/uploads/2018/10/instagram-In-Stream_Square___Keto_Pancakes_0001-500x500.jpg 500w, https://healthyfitnessmeals.com/wp-content/uploads/2018/10/instagram-In-Stream_Square___Keto_Pancakes_0001.jpg 800w",breakfast,american,,5 minutes,15 minutes,20 minutes,4,313.0,rena,"In a mixing bowl, whisk together the eggs, vanilla, and milk until light and fluffy.Add in the dry ingredients and stir until a thick batter formsThen, add in the melted coconut oil and continue mixing until incorporated.Prepare a frying pan with non-stick cooking spray over low heat. Drop two tablespoons of batter into the pan and spread into a circle.Cook for 3-4 minutes, flip and cook the other side until golden brown. *These will take longer to cook than normal pancakesServe as is or with sugar-free keto syrup","Serving size:

Makes 12 pancakes
Each serving is 3 pancakes
Allow them to cook on medium-low heat for 3-4 minutes on each side. Do not rush them
","['almond flour', 'coconut flour', 'granulated erythritol', 'coconut oil', 'eggs', 'almond milk', 'vanilla extract', 'baking powder', 'salt', 'sugar-free keto syrup']","['1', '¼', '2', '2', '3', '¾', '1', '1', '⅛', '1']","['cup', 'cup', 'tbsp', 'tbsp', 'large', 'cup', 'tsp', 'tsp', 'tsp', 'units']",,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://healthyfitnessmeals.com/tabbouleh-salad/,side-dishes,Black Bean Quinoa Tabbouleh Salad,"Tabbouleh salad made with cucumbers, black beans, and quinoa. Then tossed in with a lemon oil dressing, salt, and pepper dressing.","https://healthyfitnessmeals.com/wp-content/uploads/2020/05/Black-Bean-Tabbouleh-3-300x300.jpg 300w, https://healthyfitnessmeals.com/wp-content/uploads/2020/05/Black-Bean-Tabbouleh-3-1024x1024.jpg 1024w, https://healthyfitnessmeals.com/wp-content/uploads/2020/05/Black-Bean-Tabbouleh-3-150x150.jpg 150w, https://healthyfitnessmeals.com/wp-content/uploads/2020/05/Black-Bean-Tabbouleh-3-768x768.jpg 768w, https://healthyfitnessmeals.com/wp-content/uploads/2020/05/Black-Bean-Tabbouleh-3-360x360.jpg 360w, https://healthyfitnessmeals.com/wp-content/uploads/2020/05/Black-Bean-Tabbouleh-3-500x500.jpg 500w, https://healthyfitnessmeals.com/wp-content/uploads/2020/05/Black-Bean-Tabbouleh-3.jpg 1080w",salad,"american, mediterranean",,15 minutes,15 minutes,30 minutes,8,162.0,rena,"Thoroughly rinse the quinoa under cold running water.In a medium-sized saucepan over medium-low heat, add quinoa, water, and 1/2 tsp salt.Cover and bring to a boil; Once the quinoa starts to bubble reduce the heat to low and let it simmer for 15 minutes or until cooked through.Meanwhile, chop the veggies and set aside in a large bowl together with the rinsed beans.Once the quinoa has finished cooking, remove from the heat, and fluff with a fork.Let it sit at room temperature for about 10 minutes to cool, add it to the bowl with the veggies.Next whisk lemon juice, olive oil, salt, and pepper to a mixing bowl. Pour the dressing and give a good stir until all the ingredients are well combined.Refrigerate for an hour before servings, to allow all the flavors to meld.","Substitutes:

Cucumber is optional. If you don't have any you may skip.
Lime can be used in place of lemon
Avocado Oil in place of Olive oil
Minced cauliflower in place of quinoa for a low carb option.

 
Storage:
Place leftovers in a container and store in the fridge for up to 5 days. Serve cold when ready to eat. Do not freeze.
Nutritional facts:
Please keep in mind that the nutritional information is calculated using a nutrition facts calculator. It is a rough estimate and can vary greatly based on products used.","['quinoa', 'water', 'english cucumber', '15 ounces black beans', 'green onions', 'lemon juice', 'olive oil', 'cherry or grape tomatoes', 'salt', 'pepper', 'a bunch of fresh parsley']","['1', '2', '1', '1', '3-4', '1/4', '2', '2', '1', '1/2', '1']","['cup', 'cups', 'small', 'can', 'cup', 'tbsp.', 'cups', 'tsp.', 'tsp.', 'units', 'units']",,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://healthyfitnessmeals.com/spinach-and-artichoke-dip/,side-dishes,Baked Spinach and Artichoke Dip,"Simple and healthy dip made with spinach, artichoke hearts, a combination of 3 different kinds of cheeses, lite mayo, and some seasonings. Baked to perfection and served with your favorite chips or veggies. ","https://healthyfitnessmeals.com/wp-content/uploads/2022/04/Spinach-and-Artichoke-dip-211-300x300.jpg 300w, https://healthyfitnessmeals.com/wp-content/uploads/2022/04/Spinach-and-Artichoke-dip-211-1024x1024.jpg 1024w, https://healthyfitnessmeals.com/wp-content/uploads/2022/04/Spinach-and-Artichoke-dip-211-150x150.jpg 150w, https://healthyfitnessmeals.com/wp-content/uploads/2022/04/Spinach-and-Artichoke-dip-211-768x768.jpg 768w, https://healthyfitnessmeals.com/wp-content/uploads/2022/04/Spinach-and-Artichoke-dip-211-360x360.jpg 360w, https://healthyfitnessmeals.com/wp-content/uploads/2022/04/Spinach-and-Artichoke-dip-211-500x500.jpg 500w, https://healthyfitnessmeals.com/wp-content/uploads/2022/04/Spinach-and-Artichoke-dip-211.jpg 1200w","appetizer, snack",american,gluten free,10 minutes,20 minutes,30 minutes,4,356.0,rena,"Preheat the oven to 350 degrees F. Grease a small baking dish with oil and keep it aside.In a wide bowl combine together cream cheese, parmesan cheese, mozzarella cheese, mayo, garlic, oregano, basil, salt, and pepper.Add in the artichoke and spinach and mix it until well combined.Spread the mixture over the prepared baking dish. Bake it for 20-22 minutes until the edges just start to brown and the cheeses are melted.Serve the spinach artichoke dip with tortilla chips to enjoy.","
grate your own parmesan cheese or you can use store-bought.
you may use frozen or fresh spinach. thaw and drain the spinach before using if using frozen.
we used canned artichoke hearts. you can chop them smaller.
store in a tightly sealed container in the fridge for up to 4 days 
","['cream cheese', 'grated parmesan cheese', 'shredded mozzarella cheese', 'lite mayonnaise', 'minced garlic', 'dried oregano', 'dried basil', 'salt', 'ground pepper', 'artichoke hearts, drained and squeezed the liquid', 'frozen spinach']","['8', '½', '⅓', '¼', '1', '½', '½', '½', '½', '14', '8']","['oz', 'cup', 'cup', 'cup', 'teaspoon', 'teaspoon', 'teaspoon', 'teaspoon', 'teaspoon', 'oz', 'oz']",,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://healthyfitnessmeals.com/summer-avocado-cucumber-tomato-salad/,side-dishes,Avocado Cucumber Tomato Salad,A light and refreshing salad with a lemon and herb dressing.,"https://healthyfitnessmeals.com/wp-content/uploads/2018/01/tomato-cucumber-and-avocado-salad-3-SQUARE-300x300.jpg 300w, https://healthyfitnessmeals.com/wp-content/uploads/2018/01/tomato-cucumber-and-avocado-salad-3-SQUARE-150x150.jpg 150w, https://healthyfitnessmeals.com/wp-content/uploads/2018/01/tomato-cucumber-and-avocado-salad-3-SQUARE-768x768.jpg 768w, https://healthyfitnessmeals.com/wp-content/uploads/2018/01/tomato-cucumber-and-avocado-salad-3-SQUARE-360x360.jpg 360w, https://healthyfitnessmeals.com/wp-content/uploads/2018/01/tomato-cucumber-and-avocado-salad-3-SQUARE-720x720.jpg 720w, https://healthyfitnessmeals.com/wp-content/uploads/2018/01/tomato-cucumber-and-avocado-salad-3-SQUARE-500x500.jpg 500w, https://healthyfitnessmeals.com/wp-content/uploads/2018/01/tomato-cucumber-and-avocado-salad-3-SQUARE-400x400.jpg 400w, https://healthyfitnessmeals.com/wp-content/uploads/2018/01/tomato-cucumber-and-avocado-salad-3-SQUARE-125x125.jpg 125w, https://healthyfitnessmeals.com/wp-content/uploads/2018/01/tomato-cucumber-and-avocado-salad-3-SQUARE.jpg 800w",salad,american,,10 minutes,1 minute,11 minutes,4,138.0,rena,"Place the cucumber, tomatoes, onion, and herbs in a bowl. Pour in the lemon juice and olive oil; toss to coat.Add the avocado slices and gently toss. Season to taste with salt and pepper and serve.",,"[' english cucumber', 'cherry tomatoes', 'thinly sliced red onion', 'avocado', 'fresh herbs such as dill', 'lemon juice', 'olive oil', 'salt and pepper to taste']","['1', '1 1/2', '1/4', '1', '1/4', '1', '1', '1']","['large', 'cups', 'cup', 'cup', 'tablespoon', 'tablespoon', 'units', 'units']",,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://healthyfitnessmeals.com/oven-fried-chicken-tenders/,side-dishes,Oven-Fried Chicken Tenders,Juicy and tender on the inside and crunchy on the outside. So easy to make and baked in the oven instead of fried.,"https://healthyfitnessmeals.com/wp-content/uploads/2019/10/instagram-In-Stream_Square___Oven-fried-chicken-4-300x300.jpg 300w, https://healthyfitnessmeals.com/wp-content/uploads/2019/10/instagram-In-Stream_Square___Oven-fried-chicken-4-150x150.jpg 150w, https://healthyfitnessmeals.com/wp-content/uploads/2019/10/instagram-In-Stream_Square___Oven-fried-chicken-4-768x768.jpg 768w, https://healthyfitnessmeals.com/wp-content/uploads/2019/10/instagram-In-Stream_Square___Oven-fried-chicken-4-1024x1024.jpg 1024w, https://healthyfitnessmeals.com/wp-content/uploads/2019/10/instagram-In-Stream_Square___Oven-fried-chicken-4-360x360.jpg 360w, https://healthyfitnessmeals.com/wp-content/uploads/2019/10/instagram-In-Stream_Square___Oven-fried-chicken-4-720x720.jpg 720w, https://healthyfitnessmeals.com/wp-content/uploads/2019/10/instagram-In-Stream_Square___Oven-fried-chicken-4-500x500.jpg 500w, https://healthyfitnessmeals.com/wp-content/uploads/2019/10/instagram-In-Stream_Square___Oven-fried-chicken-4.jpg 1047w","appetizer, main course, side dish",american,,10 minutes,20 minutes,30 minutes,4,333.0,rena,"In a mixing bowl whisk milk, garlic powder, onion powder, salt, and pepper. Add in the chicken breast strips and allow it to soak for at least 1 hour, or overnight if time allows. Preheat your oven to 400°F and line a baking sheet with parchment paper or aluminum foil.Drizzle avocado oil onto the bottom of the pan and spread it all over until there are no dry spots.Add panko garlic powder, smoked paprika, parsley/oregano, salt and pepper in a large Ziploc bag.Drain the chicken, and add it to the Ziploc bag, shaking well to evenly coat. Place coated chicken strips onto the prepared baking sheet, leaving some space in between.Transfer to the oven and bake for 15-18 minutes, flipping it halfway.Serve immediately with the desired healthy side and dip. Enjoy!",,"['boneless chicken breasts', 'milk', 'garlic powder', 'onion powder', 'kosher salt and pepper, to taste', 'avocado or olive oil', 'panko breadcrumbs', 'smoked paprika', 'dried parsley or oregano']","['1½', '1', '1', '1', '2', '½', '1', '½', '1']","['lbs', 'cup', 'tsp', 'tsp', 'tbsp', 'cup', 'tbsp', 'tbsp', 'units']",,,,,,,,1 hour,,,,,,,,,,,,,,,,,,,,
https://healthyfitnessmeals.com/healthy-no-bake-buckeye-balls/,desserts,Healthy No-Bake Buckeye Balls,"These no-bake traditional buckeye balls are made with peanut butter and almond flour, then dipped in a chocolate base.","https://healthyfitnessmeals.com/wp-content/uploads/2018/11/Buckeye_Balls_Paleo_Square_0001-300x300.jpg 300w, https://healthyfitnessmeals.com/wp-content/uploads/2018/11/Buckeye_Balls_Paleo_Square_0001-150x150.jpg 150w, https://healthyfitnessmeals.com/wp-content/uploads/2018/11/Buckeye_Balls_Paleo_Square_0001-768x768.jpg 768w, https://healthyfitnessmeals.com/wp-content/uploads/2018/11/Buckeye_Balls_Paleo_Square_0001-1024x1024.jpg 1024w, https://healthyfitnessmeals.com/wp-content/uploads/2018/11/Buckeye_Balls_Paleo_Square_0001-360x360.jpg 360w, https://healthyfitnessmeals.com/wp-content/uploads/2018/11/Buckeye_Balls_Paleo_Square_0001-720x720.jpg 720w, https://healthyfitnessmeals.com/wp-content/uploads/2018/11/Buckeye_Balls_Paleo_Square_0001-500x500.jpg 500w, https://healthyfitnessmeals.com/wp-content/uploads/2018/11/Buckeye_Balls_Paleo_Square_0001.jpg 1200w",dessert,american,,15 minutes,30 minutes,45 minutes,16,151.0,rena,"In a mixing bowl, stir together the peanut butter, almond flour, erythritol, vanilla, and salt until a dough forms.Separate the dough into 16 evenly sized balls and place them on a baking sheet lined with parchment paper.Chill in the freezer for 30 minutes.Melt the chocolate and coconut oil together until smooth. Dip each chilled peanut butter ball into the chocolate until it's about 3/4 covered.Use a fork to remove the ball from the chocolate, letting the excess drip. Return to the parchment paper.Repeat until you have covered all the balls. Top with flaked sea salt and chocolate curls.","If the consistency of these Buckeye Balls is crumbly or sticky you can add more almond flour and the granulated sugar to get a perfect consistency.
Make sure you line your cookie sheet with parchment paper or the balls will stick to the sheet.
When you’re rolling out the peanut butter balls, rub a small amount of butter between your hands, to avoid sticking.
Add sprinkles for a colorful finishing touch!
 
Storage Instructions:
*Store in the refrigerator or freezer","['natural peanut butter', 'almond flour', 'granulated erythritol', 'vanilla extract', 'salt', 'dark chocolate', 'coconut oil', 'flaked sea salt for topping', 'dark chocolate curls for topping']","['1', '3/4', '1/4', '1', '1/8', '1/3', '2', '1', '1']","['cup', 'cup', 'cup', 'tsp', 'tsp', 'cup', 'tsp', 'units', 'units']",,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://healthyfitnessmeals.com/no-bake-oatmeal-cookies/,snacks,No-Bake Chocolate Oatmeal Cookies,"These healthy No-Bake Chocolate Oatmeal Cookies are chewy, rich in chocolate and coconut flavors, and full of protein thanks to peanut butter or any other type of nut butter! You will love how effortless and simple these cookies are! Vegan option included!","https://healthyfitnessmeals.com/wp-content/uploads/2021/08/No-bake-chocolate-oatmeal-cookies-9-360x360.jpg 360w, https://healthyfitnessmeals.com/wp-content/uploads/2021/08/No-bake-chocolate-oatmeal-cookies-9-150x150.jpg 150w, https://healthyfitnessmeals.com/wp-content/uploads/2021/08/No-bake-chocolate-oatmeal-cookies-9-500x500.jpg 500w","breakfast, dessert, snack",american,"gluten free, vegan, vegetarian",5 minutes,10 minutes,45 minutes,16,174.0,rena,"Add the milk to a saucepan over medium-low heat and warm it for a couple of minutes. Add the coconut oil, vanilla, cocoa powder, honey, and whisk well until no visible lumps. Let the cocoa milk simmer for 4-6 minutes. Next, add in the quick oats, peanut butter and mix well to combine. Let it cool for a few minutes, until ready to handle.Take a spoonful of mixture and, using your clean hands, shape your cookies into 2.5 – inch discs. You should have about 16 cookies. Place them on a parchment paper-lined board or sheet pan and let the cookies set before serving.","
For a vegan option, use maple syrup instead of honey and dairy-free milk.
Be sure to blend the oats in a blender if using old-fashioned oats.
Feel free to use flax milk, coconut, almond, soy, cashew, or dairy milk. 
The warmer the kitchen, the longer it will take for the cookies to set. You can place them in the fridge for about 30 minutes.
Store the cookies in an airtight container at room temperature for four days or in the refrigerator for up to 2 weeks.
","['milk', 'coconut oil', 'vanilla', 'unsweetened cocoa powder', 'honey', 'quick oats', 'nut butter']","['½ ', '¼ ', '1', '¼ ', '½ ', '3', '½ ']","['cup', 'cup', 'teaspoon', 'cup', 'cup', 'cups', 'cup']",,,,,,,,30 minutes,,,,,,,,,,,,,,,,,,,,
https://healthyfitnessmeals.com/healthy-chocolate-chip-zucchini-bread/,snacks,Healthy Chocolate Chip Zucchini Bread,"Easy to make and healthy zucchini bread recipe made with oats, whole-wheat flour, zucchini, maple syrup, coconut oil, chocolate chips, and other simple ingredients. Moist, flavorful, and perfect for snack or dessert option.","https://healthyfitnessmeals.com/wp-content/uploads/2021/09/Healthy-Chocolate-chip-zucchini-bread-8-360x360.jpg 360w, https://healthyfitnessmeals.com/wp-content/uploads/2021/09/Healthy-Chocolate-chip-zucchini-bread-8-150x150.jpg 150w, https://healthyfitnessmeals.com/wp-content/uploads/2021/09/Healthy-Chocolate-chip-zucchini-bread-8-500x500.jpg 500w",dessert,american,gluten free,10 minutes,50 minutes,1 hour 10 minutes,12,227.0,rena,"Preheat the oven to 350 F and line a standard loaf pan with parchment paper.Shred the zucchini, sprinkle with a pinch of salt and let it sit, draining in a colander for 10 minutes.To a large mixing bowl, add the flour, oats, baking powder, baking soda, salt, cinnamon, nutmeg and mix well.Stir in the eggs, maple syrup, coconut oil, and whisk to combine.Squeeze as much liquid as possible from the zucchini, then fold into the batter together with the chocolate chips.Pour the batter into the prepared loaf pan.Bake for 45-50 minutes, or until a toothpick inserted into the center comes out clean.Let the chocolate zucchini bread cool on a rack for 10-15 minutes, before slicing and serving.","
Allow the zucchini bread to cool before cutting. 
Make sure you drain the zucchini. It is an important step.
Any flour of choice will work. If you have gluten allergies you can use gluten-free
We used rolled oats. Quick oats work too.
You may use honey in place of maple syrup.
","['zucchini', 'kosher salt', 'whole wheat flour', 'old-fashioned oats', 'baking powder', 'baking soda', 'cinnamon', 'nutmeg', 'vanilla extract', 'eggs', 'maple syrup', 'coconut oil', 'mini dark chocolate chips']","['1', '1/2', '2', '½', '1', '1/2', '2', '1/4', '2', '2', '2/3', '1/4', '1/2']","['medium', 'tsp', 'cups', 'cup', 'tsp', 'tsp', 'tsp', 'tsp', 'tsp', 'large', 'cup', 'cup', 'cup']",10 minutes,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://healthyfitnessmeals.com/roasted-garlic-green-beans/,side-dishes,Roasted Garlic Parmesan Green Beans,"Simple Green beans recipe made with garlic, Parmesan cheese, seasonings, and the roasted to perfection.","https://healthyfitnessmeals.com/wp-content/uploads/2021/09/Roasted-Parmesan-green-beans-7-360x360.jpg 360w, https://healthyfitnessmeals.com/wp-content/uploads/2021/09/Roasted-Parmesan-green-beans-7-150x150.jpg 150w, https://healthyfitnessmeals.com/wp-content/uploads/2021/09/Roasted-Parmesan-green-beans-7-500x500.jpg 500w",side dish,american,low fat,10 minutes,20 minutes,30 minutes,6,98.0,rena,"If using fresh beans: Bring a large pot of salted water to a boil. Pre-cook green beans for 2 minutes, then soak them in ice-cold water. Drain very well and pat dry with a paper towel.If using frozen beans: Place the frozen beans in a microwave-safe container. Add ¼ cup of water and cover with a (microwave-safe) lid. Microwave for 45 sec to 1 min, until green beans are thawed. Remove from the microwave. The beans should be thawed but not hot. Drain very well and pat dry with a paper towel.Preheat the oven to 425 F and line an extra-large baking sheet with parchment paper. Add in the beans.Pour the olive oil over the beans, add the garlic, seasonings, Parmesan cheese, and toss well to combine; Arrange in a single layer.Bake for 15-20 minutes, or until the green beans are crisp-tender.Garnish with freshly chopped parsley and serve with lemon wedges.","
Store leftovers in the fridge in a sealed container for up to 5 days
We do not recommend freezing leftovers
You may use fresh cut green beans or frozen fresh green beans.
Better to use fresh garlic than using garlic powder
Any oil of choice would work
","['avocado or olive oil', 'garlic cloves', 'fresh green beans', 'kosher salt and ground pepper', 'italian seasoning', 'parmesan cheese', 'lemon wedges', 'for garnish: fresh parsley']","['1', '4-6', '1', '1', '3/4', '1', '1', '1']","['tbsp', 'lb', 'tbsp', 'cup', 'units', 'units', 'units', 'units']",,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://healthyfitnessmeals.com/crispy-baked-chicken-cutlets/,main-courses,Crispy Baked Chicken Cutlets,"Thinly sliced chicken cutlets, baked to perfection with a garlic parmesan panko coating.","https://healthyfitnessmeals.com/wp-content/uploads/2020/01/instagram-In-Stream_Square___Roasted-chicken-cutlets-7-300x300.jpg 300w, https://healthyfitnessmeals.com/wp-content/uploads/2020/01/instagram-In-Stream_Square___Roasted-chicken-cutlets-7-1024x1024.jpg 1024w, https://healthyfitnessmeals.com/wp-content/uploads/2020/01/instagram-In-Stream_Square___Roasted-chicken-cutlets-7-150x150.jpg 150w, https://healthyfitnessmeals.com/wp-content/uploads/2020/01/instagram-In-Stream_Square___Roasted-chicken-cutlets-7-768x768.jpg 768w, https://healthyfitnessmeals.com/wp-content/uploads/2020/01/instagram-In-Stream_Square___Roasted-chicken-cutlets-7-360x360.jpg 360w, https://healthyfitnessmeals.com/wp-content/uploads/2020/01/instagram-In-Stream_Square___Roasted-chicken-cutlets-7-720x720.jpg 720w, https://healthyfitnessmeals.com/wp-content/uploads/2020/01/instagram-In-Stream_Square___Roasted-chicken-cutlets-7-500x500.jpg 500w, https://healthyfitnessmeals.com/wp-content/uploads/2020/01/instagram-In-Stream_Square___Roasted-chicken-cutlets-7.jpg 1080w","appetizer, main course",american,low fat,10 minutes,25 minutes,35 minutes,4,327.0,rena,"To prepare the cutlets, pound each chicken breast to an even 1/4 inch thickness.Next, rub the chicken with Italian seasoning, salt, pepper and olive oil. If time allows, marinate it for 1h to overnight. This will give you the most tender and moist chicken.Preheat your oven to 400°F and line a rimmed baking sheet with parchment paper. In a large bowl, whisk together the egg, milk, a pinch of salt and pepper.In a shallow dish, combine the garlic powder, panko with parmesan and smoked paprika. Dip the chicken cutlets into the egg mixture, then dredge it into the panko mixture, lightly pressing to coatPlace the chicken onto the prepared baking sheet and spray with cooking oil spray. Bake in preheated oven for 15 minutes, then flip the chicken cutlets and bake for 5-8minutes more, or until golden and cooked through.Sprinkle with fresh chopped parsley, and serve immediately.","
Depending on how thin you slice each chicken breast will determine how many strips per serving. 
Each serving will be one full chicken breast. Which should be sliced to 2-3 pieces.
","['chicken breasts (about 4)', 'italian seasoning', 'olive oil', 'egg', 'milk', 'panko', 'fresh grated parmesan cheese', 'garlic powder', 'smoked paprika', 'sea salt and pepper, to taste', 'avocado cooking oil spray', 'fresh chopped parsley']","['1.5', '1', '1', '1', '2', '¾', '¼', '1', '1', '1', '1', '1']","['lbs', 'tsp', 'tbsp', 'large', 'tbsp', 'cup', 'cup', 'tsp', 'tsp', 'tbsp', 'units', 'units']",,,,,,,,,,,,,,,,,,,,,,,,,,,,
